全国，都道府県，市区町村,自治体コード,人口総数,うち外国人数,外国人比率（%）,2010年外国人比率（％）,自治体コード_文字列
名古屋市熱田区,23109,66957.0,1940.0,2.8973819018175844,2.268267433056753,23109
名古屋市中川区,23110,220728.0,6367.0,2.8845456851871987,1.996650430433232,23110
名古屋市港区,23111,143715.0,8293.0,5.770448457015622,3.77441946185035,23111
名古屋市南区,23112,134510.0,5662.0,4.20935246450078,2.8285330125256527,23112
名古屋市守山区,23113,176587.0,3290.0,1.8631043055264545,2.101441106845999,23113
名古屋市緑区,23114,248802.0,4990.0,2.005610887372288,1.531847799574898,23114
名古屋市名東区,23115,164755.0,3327.0,2.0193620830930774,1.8284351476908556,23115
名古屋市天白区,23116,164817.0,3178.0,1.9281991542134609,1.4314232995157217,23116
豊橋市,23201,371920.0,16916.0,4.548289954828996,3.2846163036119624,23201
岡崎市,23202,384654.0,10887.0,2.8303358342822382,2.2311921086484205,23202
一宮市,23203,380073.0,5774.0,1.5191818413831029,0.9203150837634652,23203
瀬戸市,23204,127792.0,3971.0,3.107393264054088,2.4564375605033884,23204
半田市,23205,117884.0,3862.0,3.2761019307115467,1.6671154946645572,23205
春日井市,23206,308681.0,6657.0,2.156595320087728,1.6794897388151284,23206
豊川市,23207,184661.0,6115.0,3.311473456766724,2.3344399982410624,23207
津島市,23208,60942.0,1347.0,2.210298316432018,0.969996015814153,23208
碧南市,23209,72458.0,5045.0,6.962654227276491,3.247799161320781,23209
刈谷市,23210,153834.0,4708.0,3.0604417749002173,2.154601765662192,23210
豊田市,23211,422330.0,15974.0,3.7823502947931713,2.8454021120461603,23211
安城市,23212,187990.0,7101.0,3.7773285813075166,2.5518912536165783,23212
西尾市,23213,169046.0,8909.0,5.270163150858346,3.0508411109966955,23213
蒲郡市,23214,79538.0,3025.0,3.8032135582991775,1.959902248051648,23214
犬山市,23215,73090.0,2218.0,3.034614858393761,1.969467273065773,23215
常滑市,23216,58710.0,1273.0,2.1682847896440127,1.1064931277115462,23216
江南市,23217,98255.0,1544.0,1.5714213017149254,1.2253083324977438,23217
小牧市,23219,148831.0,9011.0,6.054518211931654,3.797950140010331,23219
稲沢市,23220,134751.0,3083.0,2.2879236517725285,1.4870787587399774,23220
新城市,23221,44355.0,885.0,1.9952654717619207,1.3356329215466067,23221
東海市,23222,113787.0,1753.0,1.5405977835780889,1.0706657999814282,23222
大府市,23223,93123.0,2611.0,2.8038186055002523,1.919084094828092,23223
知多市,23224,84364.0,1902.0,2.254516144326964,1.610277463193658,23224
知立市,23225,72193.0,4729.0,6.550496585541535,5.067399631568175,23225
尾張旭市,23226,83144.0,1309.0,1.5743769845088038,1.0907074192753266,23226
高浜市,23227,46106.0,3290.0,7.135730707500108,3.78177027732982,23227
岩倉市,23228,47983.0,2321.0,4.83712981681012,3.926911702577102,23228
豊明市,23229,69295.0,3021.0,4.359621906342449,3.621765001075346,23229
日進市,23230,91520.0,1396.0,1.5253496503496504,1.1954366845922817,23230
田原市,23231,59360.0,1152.0,1.940700808625337,1.4488685101140069,23231
愛西市,23232,60829.0,838.0,1.3776323792927714,0.7387115639139401,23232
清須市,23233,67352.0,1201.0,1.783169022449222,1.371717079550466,23233
北名古屋市,23234,86385.0,1950.0,2.2573363431151243,1.3754888379448578,23234
弥富市,23235,43025.0,1521.0,3.5351539802440444,1.8487705675725643,23235
みよし市,23236,61952.0,2026.0,3.2702737603305785,2.33452028353689,23236
あま市,23237,86126.0,2048.0,2.3779114320878714,1.4092303434278202,23237
長久手市,23238,60162.0,737.0,1.2250257637711512,,23238
東郷町,23302,43903.0,1220.0,2.778853381317905,1.9067644739671696,23302
豊山町,23342,15613.0,430.0,2.754115160443221,2.617146824019438,23342
大口町,23361,24305.0,608.0,2.501542892408969,1.3810923995366655,23361
扶桑町,23362,34133.0,424.0,1.24219963085577,0.6913403659336075,23362
大治町,23424,32399.0,696.0,2.1482144510633043,1.4017597270081297,23424
蟹江町,23425,37338.0,1415.0,3.7897048583212816,1.9052551242913216,23425
飛島村,23427,4575.0,246.0,5.377049180327869,1.9447513812154695,23427
阿久比町,23441,28383.0,305.0,1.0745869006095197,0.5890206549909683,23441
東浦町,23442,49596.0,1314.0,2.6494072102588917,2.391566265060241,23442
南知多町,23445,16617.0,389.0,2.3409761088042367,1.7616429023310138,23445
美浜町,23446,22496.0,306.0,1.3602418207681366,0.9214393518150766,23446
武豊町,23447,43535.0,1109.0,2.5473756747444587,1.2922090171665723,23447
幸田町,23501,42449.0,1233.0,2.904662065066314,1.8692327972581069,23501
設楽町,23561,4437.0,26.0,0.5859815190443994,1.0747096550528688,23561
東栄町,23562,2942.0,17.0,0.5778382053025153,0.6920415224913495,23562
豊根村,23563,1017.0,20.0,1.966568338249754,0.2994011976047904,23563
三重県,24000,1770254.0,44721.0,2.5262476458180574,1.769805103077331,24000
津市,24201,274537.0,7377.0,2.687069502471434,1.995828463040603,24201
四日市市,24202,305424.0,8530.0,2.7928388076902926,1.9069682810966777,24202
伊勢市,24203,122765.0,991.0,0.807233331975726,0.5887726355059837,24203
松阪市,24204,159145.0,3859.0,2.4248326997392313,1.7230399304832251,24204
桑名市,24205,138613.0,3707.0,2.6743523334752153,1.7642027229310715,24205
鈴鹿市,24207,195670.0,6432.0,3.2871671692134714,2.554028490714676,24207
名張市,24208,76387.0,965.0,1.2633039653344156,0.5742115490010463,24208
尾鷲市,24209,16252.0,184.0,1.1321683485109524,0.5890281036290121,24209
亀山市,24210,49835.0,1658.0,3.326979030801646,2.894772945534367,24210
鳥羽市,24211,17525.0,165.0,0.94151212553495,0.5598320503848845,24211
熊野市,24212,15965.0,104.0,0.6514249921703728,0.3814464449191334,24212
いなべ市,24214,44973.0,1842.0,4.095790807818024,2.1911391296734086,24214
志摩市,24215,46057.0,330.0,0.7165034631000716,0.4973123194500311,24215
伊賀市,24216,88766.0,4993.0,5.624901426221752,4.09229787978232,24216
木曽岬町,24303,6023.0,302.0,5.014112568487464,3.00510576221736,24303
東員町,24324,25784.0,593.0,2.2998758920260625,1.6016523128482911,24324
菰野町,24341,40559.0,770.0,1.8984688971621588,1.3032167692230727,24341
朝日町,24343,11021.0,164.0,1.488068233372652,0.914190733430293,24343
川越町,24344,15123.0,543.0,3.590557429081531,2.0924087695493823,24344
多気町,24441,14021.0,138.0,0.984237928821054,0.6412747765254567,24441
明和町,24442,22445.0,176.0,0.7841390064602362,0.6394253930714318,24442
大台町,24443,8668.0,103.0,1.1882787263497925,0.7968509984639016,24443
玉城町,24461,15041.0,164.0,1.090353035037564,0.8694515264430933,24461
度会町,24470,7847.0,46.0,0.5862112909392124,0.3681546249424758,24470
大紀町,24471,7815.0,83.0,1.0620601407549586,0.90392037375584,24471
南伊勢町,24472,10989.0,79.0,0.7189007189007189,0.4462172943005882,24472
紀北町,24543,14604.0,275.0,1.883045740892906,1.4400085970662513,24543
御浜町,24561,8079.0,46.0,0.5693773981928456,0.234641638225256,24561
紀宝町,24562,10321.0,102.0,0.9882763298130028,0.5632145258910558,24562
滋賀県,25000,1413610.0,28704.0,2.030545907287017,1.5266055514089043,25000
大津市,25201,345070.0,4035.0,1.1693279624424031,1.0739439748366577,25201
彦根市,25202,113647.0,2274.0,2.0009327126980914,1.4319340918007062,25202
長浜市,25203,113636.0,3253.0,2.8626491604773134,2.1243686105807575,25203
近江八幡市,25204,81122.0,1376.0,1.6962106456941397,1.466881988793462,25204
草津市,25206,143913.0,2306.0,1.6023569795640422,1.5190182924033804,25206
守山市,25207,83236.0,1025.0,1.2314383199577106,0.7850052246603971,25207
栗東市,25208,68820.0,1297.0,1.8846265620459168,1.275626423690205,25208
甲賀市,25209,88358.0,3201.0,3.6227619457208178,2.4001121850189855,25209
野洲市,25210,50513.0,599.0,1.1858333498307363,0.8667801020918827,25210
湖南市,25211,54460.0,3083.0,5.661035622475211,3.477130406122972,25211
高島市,25212,46377.0,462.0,0.9961834530047222,0.9412033685173188,25212
東近江市,25213,112819.0,3536.0,3.1342238452742888,2.0133530771828645,25213
米原市,25214,37225.0,524.0,1.4076561450638012,1.1382925611582626,25214
日野町,25383,20964.0,557.0,2.656935699294028,1.6659379099256668,25383
竜王町,25384,11789.0,98.0,0.8312833997794554,0.6271291421492722,25384
愛荘町,25425,20893.0,798.0,3.819461063514096,3.071875932001193,25425
豊郷町,25441,7132.0,188.0,2.6360067302299495,1.2424002114723764,25441
甲良町,25442,6362.0,55.0,0.8645080163470606,0.6266666666666667,25442
多賀町,25443,7274.0,37.0,0.5086609843277426,0.1932740626207963,25443
京都府,26000,2578087.0,52442.0,2.034143921442527,1.587767043031882,26000
京都市,26100,1463723.0,39386.0,2.6908096682227445,2.2130032598040046,26100
京都市北区,26101,117165.0,2380.0,2.0313233474160373,1.627375304211018,26101
京都市上京区,26102,83832.0,2725.0,3.25054871648058,2.032090699461952,26102
京都市左京区,26103,166039.0,6288.0,3.7870620757773774,2.8056539614459544,26103
京都市中京区,26104,110488.0,2453.0,2.2201506045905437,1.6200406434581125,26104
京都市東山区,26105,36602.0,1008.0,2.753947871701,1.6359060402684564,26105
京都市下京区,26106,82784.0,2300.0,2.778314650173946,1.5765510108845082,26106
京都市南区,26107,101970.0,5095.0,4.996567617926841,4.623065705258041,26107
京都市右京区,26108,202047.0,4618.0,2.2856068142560892,2.3307036951262177,26108
京都市伏見区,26109,277858.0,7916.0,2.848937226928862,2.408434095429185,26109
京都市山科区,26110,135101.0,2085.0,1.543289835012324,1.2628174501084202,26110
京都市西京区,26111,149837.0,2518.0,1.6804928021783672,1.7859244054545216,26111
福知山市,26201,77306.0,979.0,1.2663958813028742,0.9039321046552504,26201
舞鶴市,26202,80336.0,836.0,1.0406293567018523,1.0544835286289458,26202
綾部市,26203,31846.0,431.0,1.35338818061923,0.8483089630539122,26203
宇治市,26204,179630.0,2533.0,1.4101208038746311,1.0331788048035695,26204
宮津市,26205,16758.0,126.0,0.7518796992481203,0.7419290154401444,26205
亀岡市,26206,86174.0,836.0,0.970130201684963,0.7759824240522083,26206
城陽市,26207,74607.0,633.0,0.8484458562869436,0.6659420018241563,26207
向日市,26208,56859.0,470.0,0.826606166130252,0.7822853777057871,26208
長岡京市,26209,80608.0,627.0,0.7778384279475983,0.5798807674966184,26209
八幡市,26210,70433.0,1572.0,2.23190833842091,0.7692618588923168,26210
京田辺市,26211,73753.0,915.0,1.2406274998983091,0.6729494919746724,26211
京丹後市,26212,50860.0,414.0,0.81399921352733,0.5420237812934042,26212
南丹市,26213,31629.0,325.0,1.0275380189066996,0.7099449082751178,26213
木津川市,26214,77907.0,561.0,0.7200893372867649,0.5604850847894955,26214
大山崎町,26303,15953.0,111.0,0.6957938945652855,0.5819720917928708,26303
久御山町,26322,15250.0,513.0,3.363934426229508,1.903983913535252,26322
井手町,26343,7406.0,206.0,2.7815284904131787,0.8405351012193678,26343
宇治田原町,26344,8911.0,358.0,4.017506452698911,0.9267840593141796,26344
笠置町,26364,1144.0,3.0,0.2622377622377622,0.1230012300123001,26364
和束町,26365,3478.0,16.0,0.460034502587694,0.1561802766622043,26365
精華町,26366,36198.0,316.0,0.8729764075363279,0.5304518664047151,26366
南山城村,26367,2391.0,20.0,0.8364700961940611,0.2599090318388564,26367
京丹波町,26407,12907.0,150.0,1.1621600681800577,0.7182812102720569,26407
伊根町,26463,1928.0,8.0,0.4149377593360996,0.2489626556016597,26463
与謝野町,26465,20092.0,97.0,0.4827792156082022,0.7035047326682016,26465
大阪府,27000,8837685.0,208681.0,2.361263158847594,1.857861796261694,27000
大阪市,27100,2752412.0,121586.0,4.417434599180646,3.627152373041225,27100
大阪市都島区,27102,107904.0,2924.0,2.7098161328588373,1.937992049263388,27102
大阪市福島区,27103,79328.0,1438.0,1.812726906010488,1.2899390696983208,27103
大阪市此花区,27104,65251.0,1759.0,2.6957441265267965,1.8926626912107856,27104
大阪市西区,27106,105862.0,3979.0,3.758666943756966,2.733029930891666,27106
大阪市港区,27107,80948.0,2524.0,3.1180510945298217,2.400320199653902,27107
大阪市大正区,27108,62083.0,1391.0,2.240548942544658,1.570996978851964,27108
大阪市天王寺区,27109,82148.0,4239.0,5.160198665822661,4.055893944822644,27109
大阪市浪速区,27111,75504.0,8858.0,11.731828777283322,6.481496477447567,27111
大阪市西淀川区,27113,95864.0,3594.0,3.74906116999082,2.69629963898917,27113
大阪市東淀川区,27114,177120.0,6233.0,3.519083107497742,2.647450236430048,27114
大阪市東成区,27115,84906.0,6123.0,7.211504487315384,7.392404432202017,27115
大阪市生野区,27116,127309.0,23657.0,18.582346888279694,20.34191733391041,27116
大阪市旭区,27117,89670.0,2043.0,2.278353964536634,1.7143475204153371,27117
大阪市城東区,27118,169043.0,4699.0,2.7797660950172443,2.337908244488398,27118
大阪市阿倍野区,27119,110995.0,2838.0,2.5568719311680708,1.5684062059238362,27119
大阪市住吉区,27120,153056.0,3380.0,2.208342044741794,1.90715552927262,27120
大阪市東住吉区,27121,127849.0,3015.0,2.3582507489303786,1.945319910651449,27121
大阪市西成区,27122,106111.0,7324.0,6.902206180320608,4.433804479716656,27122
大阪市淀川区,27123,183444.0,6484.0,3.5345936634613286,2.417508339241507,27123
大阪市鶴見区,27124,112691.0,1879.0,1.6673913622205854,1.328452447338598,27124
大阪市住之江区,27125,120072.0,3669.0,3.055666600039976,1.99198176244006,27125
大阪市平野区,27126,192152.0,7354.0,3.827178483700404,3.163420914477138,27126
大阪市北区,27127,139376.0,4888.0,3.5070600390311104,2.7556344662656715,27127
大阪市中央区,27128,103726.0,7294.0,7.031988122553651,5.415125751394767,27128
堺市,27140,826161.0,12486.0,1.5113276952071086,1.1291429820206516,27140
堺市堺区,27141,148682.0,4177.0,2.8093515018630364,2.060531906311345,27141
堺市中区,27142,121236.0,1213.0,1.0005278960044872,0.6824142732247515,27142
堺市東区,27143,85043.0,728.0,0.8560375339534119,0.5055943073826132,27143
堺市西区,27144,135375.0,1567.0,1.1575253924284394,0.8426756073101735,27144
堺市南区,27145,138464.0,2460.0,1.776635082042986,1.4834053715297295,27145
堺市北区,27146,159757.0,1789.0,1.119825735335541,0.914659461807219,27146
堺市美原区,27147,37604.0,552.0,1.4679289437293903,0.7968431771894093,27147
岸和田市,27202,190658.0,2413.0,1.265616968603468,0.7252778140277262,27202
豊中市,27203,401558.0,5287.0,1.31662175825161,0.8758389175555619,27203
池田市,27204,104993.0,1882.0,1.792500452411113,0.8999414750213472,27204
吹田市,27205,385567.0,4718.0,1.2236524391350918,0.9561605180467568,27205
泉大津市,27206,74412.0,1181.0,1.5871096059775305,1.28952390777325,27206
高槻市,27207,352698.0,3022.0,0.8568236848521964,0.7415512132057679,27207
貝塚市,27208,84443.0,865.0,1.0243596272041495,0.5468465184104995,27208
守口市,27209,143096.0,2223.0,1.5535025437468553,1.217475476662781,27209
枚方市,27210,397289.0,3090.0,0.7777713452927214,0.7765124590051424,27210
茨木市,27211,287730.0,3216.0,1.1177145240329476,0.7725000181935944,27211
八尾市,27212,264642.0,7104.0,2.6843811639875756,1.9767184852280264,27212
泉佐野市,27213,100131.0,1735.0,1.7327301235381651,0.6835249650301088,27213
富田林市,27214,108699.0,1311.0,1.2060828526481384,0.7233893088914163,27214
寝屋川市,27215,229733.0,2626.0,1.1430660810593167,0.9202196436667732,27215
河内長野市,27216,101692.0,617.0,0.6067340597097116,0.3395857409547515,27216
松原市,27217,117641.0,1482.0,1.2597648778912114,0.922997897170008,27217
大東市,27218,119367.0,2528.0,2.1178382635066644,1.7767810936691393,27218
和泉市,27219,184495.0,2263.0,1.226591506544893,0.8449196704651113,27219
箕面市,27220,136868.0,2373.0,1.733787298711167,1.1948111936564147,27220
柏原市,27221,68775.0,1280.0,1.8611414031261355,1.2170168376285555,27221
羽曳野市,27222,108736.0,950.0,0.8736756915832844,0.5965279017003594,27222
門真市,27223,119764.0,2833.0,2.365485454727631,1.977249351406948,27223
摂津市,27224,87456.0,1382.0,1.5802231979509695,1.026039178213091,27224
高石市,27225,55635.0,465.0,0.8358047991372337,0.7486738736319076,27225
藤井寺市,27226,63688.0,685.0,1.0755558346941338,0.722436333408902,27226
東大阪市,27227,493940.0,13235.0,2.6794752399076813,2.592570059250333,27227
泉南市,27228,60102.0,589.0,0.9800006655352568,0.7095942735586852,27228
四條畷市,27229,55177.0,481.0,0.8717400366094568,0.6706744969941273,27229
交野市,27230,75033.0,499.0,0.6650407154185491,0.5007337229359216,27230
大阪狭山市,27231,58435.0,376.0,0.6434499871652263,0.448245659230254,27231
阪南市,27232,51254.0,342.0,0.6672649939516916,0.4095611340606574,27232
島本町,27301,30927.0,224.0,0.7242862223946713,0.5218593398997754,27301
豊能町,27321,18279.0,93.0,0.5087805678647629,0.3365319023147937,27321
能勢町,27322,9079.0,95.0,1.0463707456768367,0.4291845493562232,27322
忠岡町,27341,16567.0,437.0,2.637773887849339,2.5125351259022537,27341
熊取町,27361,43763.0,245.0,0.5598336494298837,0.3195100845370431,27361
田尻町,27362,8434.0,104.0,1.233104102442495,0.927643784786642,27362
岬町,27366,14741.0,91.0,0.6173258259276847,0.4456124314442413,27366
太子町,27381,13009.0,111.0,0.8532554385425474,0.4992967651195499,27381
河南町,27382,15697.0,141.0,0.8982608141683125,0.346244131455399,27382
千早赤阪村,27383,4909.0,15.0,0.3055612140965573,0.2660016625103907,27383
兵庫県,28000,5465002.0,87280.0,1.5970716936608624,1.4144258914381602,28000
神戸市,28100,1525152.0,33009.0,2.164308868886511,2.20418339593317,28100
神戸市東灘区,28101,213562.0,4183.0,1.958681787958532,1.8625717653321168,28101
神戸市灘区,28102,136747.0,3139.0,2.2954799739665224,2.354422222388742,28102
神戸市兵庫区,28105,109144.0,3763.0,3.4477387671333286,2.8207637760378197,28105
神戸市長田区,28106,94791.0,4917.0,5.187201316580689,6.0684483980162165,28106
神戸市須磨区,28107,158719.0,2792.0,1.75908366358155,2.083296014330497,28107
神戸市垂水区,28108,215302.0,1972.0,0.9159227503692488,0.942784162314948,28108
神戸市北区,28109,210492.0,1816.0,0.8627406267221557,0.772805022130526,28109
神戸市中央区,28110,147518.0,8156.0,5.528816822353883,6.689452738680149,28110
神戸市西区,28111,238877.0,2271.0,0.9506984766218598,0.7938290720342722,28111
姫路市,28201,530495.0,10045.0,1.8935145477337203,1.6948552035355324,28201
尼崎市,28202,459593.0,8420.0,1.832055753677711,1.871082627361443,28202
明石市,28203,303601.0,3356.0,1.1053982035632297,0.9424008193594284,28203
西宮市,28204,485587.0,6104.0,1.2570352995446747,1.1012348748549643,28204
洲本市,28205,41236.0,284.0,0.6887185954020759,0.3576416811275236,28205
芦屋市,28206,93922.0,1441.0,1.5342518259832627,1.3857011089898967,28206
伊丹市,28207,198138.0,2802.0,1.4141658843836111,1.4709856368577503,28207
相生市,28208,28355.0,400.0,1.4106859460412626,1.0366519032030297,28208
豊岡市,28209,77489.0,633.0,0.8168901392455703,0.6005234134031218,28209
加古川市,28210,260878.0,2520.0,0.9659687670098668,0.7953187456216262,28210
赤穂市,28212,45892.0,352.0,0.7670182166826461,0.5245135878708707,28212
西脇市,28213,38673.0,662.0,1.7117885863522353,0.8924816597355265,28213
宝塚市,28214,226432.0,2535.0,1.119541407574901,1.045192733717324,28214
三木市,28215,75294.0,1650.0,2.1914096740776157,0.9085410263057192,28215
高砂市,28216,87722.0,1080.0,1.2311620802079295,0.9456768298527172,28216
川西市,28217,152321.0,1182.0,0.775992804669087,0.6271456243647033,28217
小野市,28218,47562.0,828.0,1.7408855809259494,0.9722222222222222,28218
三田市,28219,109238.0,776.0,0.71037551035354,0.6689080339006794,28219
加西市,28220,42700.0,1269.0,2.971896955503513,1.5335569770591544,28220
丹波篠山市,28221,39611.0,762.0,1.9237080608921764,1.095624436585535,28221
養父市,28222,22129.0,106.0,0.4790094446201817,0.3622504811139202,28222
丹波市,28223,61471.0,928.0,1.5096549592490769,0.8781380521569727,28223
南あわじ市,28224,44137.0,355.0,0.8043138409950835,0.3270859252719027,28224
朝来市,28225,28989.0,323.0,1.1142157370036911,0.5424513926982386,28225
淡路市,28226,41967.0,302.0,0.7196130292849143,0.4089627413418282,28226
宍粟市,28227,34819.0,236.0,0.6777908613113529,0.5422834530265279,28227
加東市,28228,40645.0,1726.0,4.246524787796777,0.9083895373435206,28228
たつの市,28229,74316.0,499.0,0.6714570213682114,0.5501875357063017,28229
猪名川町,28301,29680.0,189.0,0.6367924528301887,0.5041116607328523,28301
多可町,28365,19261.0,283.0,1.4692902756866206,0.575657894736842,28365
稲美町,28381,30268.0,405.0,1.3380467820800843,0.5285889254173918,28381
播磨町,28382,33604.0,466.0,1.3867396738483515,0.9372268932887322,28382
市川町,28442,11231.0,129.0,1.1486065354821475,0.5343166767007826,28442
福崎町,28443,19377.0,445.0,2.2965371316509264,2.0020171457387796,28443
神河町,28446,10616.0,62.0,0.5840241145440844,0.1383350964276995,28446
太子町,28464,33477.0,231.0,0.6900259879917555,0.412704109097434,28464
上郡町,28481,13879.0,119.0,0.8574104762590965,0.6491945179129598,28481
佐用町,28501,15863.0,143.0,0.9014688268297296,0.4931222424085129,28501
香美町,28585,16064.0,99.0,0.6162848605577689,0.4214053614947197,28585
新温泉町,28586,13318.0,124.0,0.9310707313410422,0.3999000249937516,28586
奈良県,29000,1324473.0,11505.0,0.8686473789952683,0.6607278500893821,29000
奈良市,29201,354630.0,3047.0,0.859205368976116,0.6533166389791347,29201
大和高田市,29202,61744.0,532.0,0.8616221819124125,0.6632481629194606,29202
大和郡山市,29203,83285.0,666.0,0.7996638050069039,0.6312975298518361,29203
天理市,29204,63889.0,740.0,1.158258855201991,1.0552487785134002,29204
橿原市,29205,120922.0,904.0,0.7475893551214833,0.6822976792325146,29205
桜井市,29206,54857.0,597.0,1.0882840840731356,0.8296478568815882,29206
五條市,29207,27927.0,280.0,1.0026139578185984,0.4236796285548462,29207
御所市,29208,24096.0,266.0,1.103917662682603,0.6339353518011028,29208
生駒市,29209,116675.0,1213.0,1.0396400257124492,0.8051611592288741,29209
香芝市,29210,78113.0,508.0,0.650339892207443,0.6074946495274303,29210
葛城市,29211,36832.0,349.0,0.94754561251086,0.6163027412922837,29211
宇陀市,29212,28121.0,238.0,0.8463425909462678,0.3652087533233996,29212
山添村,29322,3226.0,34.0,1.0539367637941723,0.2191380569758948,29322
平群町,29342,18009.0,99.0,0.5497251374312844,0.3852587823794799,29342
三郷町,29343,23219.0,148.0,0.637409018476248,0.674061433447099,29343
斑鳩町,29344,27587.0,181.0,0.6561061369485627,0.4723444147977212,29344
安堵町,29345,7225.0,203.0,2.809688581314879,0.9585067473830244,29345
川西町,29361,8167.0,157.0,1.922370515489164,1.2712354096845024,29361
三宅町,29362,6439.0,83.0,1.289020034166796,0.510752688172043,29362
田原本町,29363,31177.0,208.0,0.667158482214453,0.5261355499517449,29363
曽爾村,29385,1295.0,15.0,1.1583011583011582,1.372031662269129,29385
御杖村,29386,1479.0,9.0,0.6085192697768762,0.142721217887726,29386
高取町,29401,6729.0,9.0,0.1337494427106553,0.0914196160376126,29401
明日香村,29402,5179.0,15.0,0.2896312029349295,0.2049180327868852,29402
上牧町,29424,21714.0,137.0,0.6309293543336096,0.4214430209035738,29424
王寺町,29425,24043.0,195.0,0.8110468743501227,1.1631052204490129,29425
広陵町,29426,33810.0,178.0,0.5264714581484767,0.4354399758088902,29426
河合町,29427,17018.0,111.0,0.6522505582324598,0.3507635853434785,29427
吉野町,29441,6229.0,65.0,1.0435061807673784,0.5322841934737329,29441
大淀町,29442,16728.0,207.0,1.2374461979913918,0.8969545264914477,29442
下市町,29443,5037.0,37.0,0.7345642247369466,0.3561253561253561,29443
黒滝村,29444,623.0,6.0,0.9630818619582664,0.4761904761904762,29444
天川村,29446,1176.0,1.0,0.0850340136054421,0.0636132315521628,29446
野迫川村,29447,357.0,6.0,1.680672268907563,0.1908396946564885,29447
十津川村,29449,3061.0,18.0,0.5880431231623653,0.4382761139517896,29449
下北山村,29450,753.0,7.0,0.9296148738379816,0.6737247353224254,29450
上北山村,29451,444.0,1.0,0.2252252252252252,0.1464128843338213,29451
川上村,29452,1156.0,13.0,1.124567474048443,0.3043213633597078,29452
東吉野村,29453,1502.0,22.0,1.4647137150466043,0.1866542230517965,29453
和歌山県,30000,922584.0,6029.0,0.6534906306634409,0.4826391591282362,30000
和歌山市,30201,356729.0,3045.0,0.8535891390943826,0.7120022464386387,30201
海南市,30202,48369.0,256.0,0.5292646116314168,0.3139660113538872,30202
橋本市,30203,60818.0,313.0,0.5146502680127594,0.2878196531095071,30203
有田市,30204,26538.0,137.0,0.5162408621599216,0.5393566945606695,30204
御坊市,30205,23481.0,163.0,0.6941782717942167,0.5400022978821186,30205
田辺市,30206,69870.0,252.0,0.360669815371404,0.3248271590894728,30206
新宮市,30207,27171.0,163.0,0.5999043097420044,0.4857451266747095,30207
紀の川市,30208,58816.0,397.0,0.6749863982589772,0.3326245443499392,30208
岩出市,30209,53967.0,383.0,0.7096929605129061,0.3876555349646382,30209
紀美野町,30304,8256.0,35.0,0.4239341085271317,0.1828505437397748,30304
かつらぎ町,30341,15967.0,77.0,0.4822446295484436,0.3839824465167306,30341
九度山町,30343,3856.0,4.0,0.1037344398340249,0.1007455168245013,30343
高野町,30344,2970.0,29.0,0.9764309764309764,0.2515723270440251,30344
湯浅町,30361,11122.0,37.0,0.3326739795000899,0.3860711582134746,30361
広川町,30362,6781.0,44.0,0.6488718478100575,0.1944516463572725,30362
有田川町,30366,25258.0,76.0,0.300894766014728,0.2135336131359988,30366
美浜町,30381,6867.0,29.0,0.4223095966215232,0.2847591927695926,30381
日高町,30382,7673.0,17.0,0.2215561058256223,0.1076426264800861,30382
由良町,30383,5364.0,37.0,0.6897837434750187,0.4917025199754148,30383
印南町,30390,7720.0,32.0,0.4145077720207253,0.1394376016732512,30390
みなべ町,30391,11818.0,77.0,0.6515484853613133,0.3563474387527839,30391
日高川町,30392,9219.0,33.0,0.3579563944028636,0.4567513559805881,30392
白浜町,30401,20262.0,145.0,0.7156253084591847,0.3524850193866761,30401
上富田町,30404,15236.0,38.0,0.2494092937778944,0.2363746876477342,30404
すさみ町,30406,3685.0,22.0,0.5970149253731344,0.40169133192389,30406
那智勝浦町,30421,14137.0,107.0,0.7568791115512485,0.544496487119438,30421
太地町,30422,2791.0,10.0,0.3582945180938731,0.2769230769230769,30422
古座川町,30424,2480.0,12.0,0.4838709677419355,0.4834031582339671,30424
北山村,30427,404.0,,,,30427
串本町,30428,14959.0,59.0,0.3944113911357711,0.2575483588141816,30428
鳥取県,31000,553407.0,4310.0,0.7788119774415575,0.6108716812731136,31000
鳥取市,31201,188465.0,1306.0,0.6929668638739289,0.6143358538154157,31201
米子市,31202,147317.0,1170.0,0.7942056924862712,0.6521841762718266,31202
倉吉市,31203,46485.0,303.0,0.6518231687641174,0.5382492113564669,31203
境港市,31204,32740.0,482.0,1.4722052535125227,0.9614566493661192,31204
岩美町,31302,10799.0,76.0,0.7037688674877304,0.3316615434395729,31302
若桜町,31325,2864.0,30.0,1.047486033519553,1.1877097856958432,31325
智頭町,31328,6427.0,68.0,1.0580364088999534,0.6348795024617776,31328
八頭町,31329,15937.0,69.0,0.4329547593649996,0.4232919086123622,31329
三朝町,31364,6060.0,61.0,1.0066006600660065,0.4561653599429793,31364
湯梨浜町,31370,16055.0,91.0,0.5668016194331984,0.5343825239297668,31370
琴浦町,31371,16365.0,199.0,1.216009776963031,0.5342399222923749,31371
北栄町,31372,14228.0,104.0,0.7309530503233062,0.4533091568449682,31372
日吉津村,31384,3501.0,32.0,0.9140245644101684,0.8984725965858041,31384
大山町,31386,15370.0,119.0,0.7742355237475602,0.3830541421302384,31386
南部町,31389,10323.0,92.0,0.8912137944396008,0.5634535367545076,31389
