統計名：,平成22年国勢調査 人口等基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）,,,,,,,,,,,,,
表番号：,4100,,,,,,,,,,,,,
表題：,国籍(11区分)（総人口及び日本人－特掲），男女別外国人数 全国，市部・郡部，都道府県，市部・郡部，支庁，市区町村，全域・人口集中地区,,,,,,,,,,,,,
実施年月：,2010年,10月,,,,,,,,,,,,
市区町村時点（年月日）：,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,
NA,欠測値,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,/男女別2010 コード,0,0
,,,,,,,,,,,,/男女別2010 補助コード,-,-
,,,,,,,,,,,,/男女別2010,総数（男女別）,総数（男女別）
,,,,,,,,,,,,/外国人の国籍2010 コード,0,90
,,,,,,,,,,,,/外国人の国籍2010 補助コード,-,-
表章項目 コード,表章項目 補助コード,表章項目,全域・人口集中地区2010 コード,全域・人口集中地区2010 補助コード,全域・人口集中地区2010,時間軸（年次） コード,時間軸（年次） 補助コード,時間軸（年次）,地域（2010） コード,地域（2010） 補助コード,地域（2010）,/外国人の国籍2010,総数（外国人の国籍）,（別掲）総人口
20,,人口【人】,710,,全域,2010000000,,2010年,2446,,階上町,,50,14699
20,,人口【人】,710,,全域,2010000000,,2010年,2450,,新郷村,,8,2851
20,,人口【人】,710,,全域,2010000000,,2010年,3000,,岩手県,,5184,1330147
20,,人口【人】,710,,全域,2010000000,,2010年,3001,,岩手県市部,,4016,1023874
20,,人口【人】,710,,全域,2010000000,,2010年,3002,,岩手県郡部,,1168,306273
20,,人口【人】,710,,全域,2010000000,,2010年,3201,,盛岡市,,1041,298348
20,,人口【人】,710,,全域,2010000000,,2010年,3202,,宮古市,,129,59430
20,,人口【人】,710,,全域,2010000000,,2010年,3203,,大船渡市,,338,40737
20,,人口【人】,710,,全域,2010000000,,2010年,3205,,花巻市,,319,101438
20,,人口【人】,710,,全域,2010000000,,2010年,3206,,北上市,,337,93138
20,,人口【人】,710,,全域,2010000000,,2010年,3207,,久慈市,,192,36872
20,,人口【人】,710,,全域,2010000000,,2010年,3208,,遠野市,,83,29331
20,,人口【人】,710,,全域,2010000000,,2010年,3209,,一関市,,634,118578
20,,人口【人】,710,,全域,2010000000,,2010年,3210,,陸前高田市,,111,23300
20,,人口【人】,710,,全域,2010000000,,2010年,3211,,釜石市,,123,39574
20,,人口【人】,710,,全域,2010000000,,2010年,3213,,二戸市,,152,29702
20,,人口【人】,710,,全域,2010000000,,2010年,3214,,八幡平市,,166,28680
20,,人口【人】,710,,全域,2010000000,,2010年,3215,,奥州市,,391,124746
20,,人口【人】,710,,全域,2010000000,,2010年,3301,,雫石町,,50,18033
20,,人口【人】,710,,全域,2010000000,,2010年,3302,,葛巻町,,18,7304
20,,人口【人】,710,,全域,2010000000,,2010年,3303,,岩手町,,114,14984
20,,人口【人】,710,,全域,2010000000,,2010年,3305,,滝沢村,,98,53857
20,,人口【人】,710,,全域,2010000000,,2010年,3321,,紫波町,,85,33288
20,,人口【人】,710,,全域,2010000000,,2010年,3322,,矢巾町,,70,27205
20,,人口【人】,710,,全域,2010000000,,2010年,3366,,西和賀町,,8,6602
20,,人口【人】,710,,全域,2010000000,,2010年,3381,,金ケ崎町,,91,16325
20,,人口【人】,710,,全域,2010000000,,2010年,3402,,平泉町,,17,8345
20,,人口【人】,710,,全域,2010000000,,2010年,3422,,藤沢町,,62,9064
20,,人口【人】,710,,全域,2010000000,,2010年,3441,,住田町,,48,6190
20,,人口【人】,710,,全域,2010000000,,2010年,3461,,大槌町,,67,15276
20,,人口【人】,710,,全域,2010000000,,2010年,3482,,山田町,,85,18617
20,,人口【人】,710,,全域,2010000000,,2010年,3483,,岩泉町,,40,10804
20,,人口【人】,710,,全域,2010000000,,2010年,3484,,田野畑村,,10,3843
20,,人口【人】,710,,全域,2010000000,,2010年,3485,,普代村,,2,3088
20,,人口【人】,710,,全域,2010000000,,2010年,3501,,軽米町,,69,10209
20,,人口【人】,710,,全域,2010000000,,2010年,3503,,野田村,,16,4632
20,,人口【人】,710,,全域,2010000000,,2010年,3506,,九戸村,,21,6507
20,,人口【人】,710,,全域,2010000000,,2010年,3507,,洋野町,,73,17913
20,,人口【人】,710,,全域,2010000000,,2010年,3524,,一戸町,,124,14187
20,,人口【人】,710,,全域,2010000000,,2010年,4000,,宮城県,,12367,2348165
20,,人口【人】,710,,全域,2010000000,,2010年,4001,,宮城県市部,,10858,1922881
20,,人口【人】,710,,全域,2010000000,,2010年,4002,,宮城県郡部,,1509,425284
20,,人口【人】,710,,全域,2010000000,,2010年,4100,,仙台市,,7360,1045986
20,,人口【人】,710,,全域,2010000000,,2010年,4101,,青葉区,,3557,291436
20,,人口【人】,710,,全域,2010000000,,2010年,4102,,宮城野区,,1103,190473
20,,人口【人】,710,,全域,2010000000,,2010年,4103,,若林区,,722,132306
20,,人口【人】,710,,全域,2010000000,,2010年,4104,,太白区,,1246,220588
20,,人口【人】,710,,全域,2010000000,,2010年,4105,,泉区,,732,211183
20,,人口【人】,710,,全域,2010000000,,2010年,4202,,石巻市,,725,160826
20,,人口【人】,710,,全域,2010000000,,2010年,4203,,塩竈市,,205,56490
20,,人口【人】,710,,全域,2010000000,,2010年,4205,,気仙沼市,,425,73489
20,,人口【人】,710,,全域,2010000000,,2010年,4206,,白石市,,121,37422
20,,人口【人】,710,,全域,2010000000,,2010年,4207,,名取市,,242,73134
20,,人口【人】,710,,全域,2010000000,,2010年,4208,,角田市,,149,31336
