全国，都道府県，市区町村,自治体コード,人口総数,うち外国人数,外国人比率（%）,2010年外国人比率（％）
紀北町,24543,14604.0,275.0,1.883045740892906,1.4400085970662513
御浜町,24561,8079.0,46.0,0.5693773981928456,0.234641638225256
紀宝町,24562,10321.0,102.0,0.9882763298130028,0.5632145258910558
滋賀県,25000,1413610.0,28704.0,2.030545907287017,1.5266055514089043
大津市,25201,345070.0,4035.0,1.1693279624424031,1.0739439748366577
彦根市,25202,113647.0,2274.0,2.0009327126980914,1.4319340918007062
長浜市,25203,113636.0,3253.0,2.8626491604773134,2.1243686105807575
近江八幡市,25204,81122.0,1376.0,1.6962106456941397,1.466881988793462
草津市,25206,143913.0,2306.0,1.6023569795640422,1.5190182924033804
守山市,25207,83236.0,1025.0,1.2314383199577106,0.7850052246603971
栗東市,25208,68820.0,1297.0,1.8846265620459168,1.275626423690205
甲賀市,25209,88358.0,3201.0,3.6227619457208178,2.4001121850189855
野洲市,25210,50513.0,599.0,1.1858333498307363,0.8667801020918827
湖南市,25211,54460.0,3083.0,5.661035622475211,3.477130406122972
高島市,25212,46377.0,462.0,0.9961834530047222,0.9412033685173188
東近江市,25213,112819.0,3536.0,3.1342238452742888,2.0133530771828645
米原市,25214,37225.0,524.0,1.4076561450638012,1.1382925611582626
日野町,25383,20964.0,557.0,2.656935699294028,1.6659379099256668
竜王町,25384,11789.0,98.0,0.8312833997794554,0.6271291421492722
愛荘町,25425,20893.0,798.0,3.819461063514096,3.071875932001193
豊郷町,25441,7132.0,188.0,2.6360067302299495,1.2424002114723764
甲良町,25442,6362.0,55.0,0.8645080163470606,0.6266666666666667
多賀町,25443,7274.0,37.0,0.5086609843277426,0.1932740626207963
京都府,26000,2578087.0,52442.0,2.034143921442527,1.587767043031882
京都市,26100,1463723.0,39386.0,2.6908096682227445,2.2130032598040046
京都市北区,26101,117165.0,2380.0,2.0313233474160373,1.627375304211018
京都市上京区,26102,83832.0,2725.0,3.25054871648058,2.032090699461952
京都市左京区,26103,166039.0,6288.0,3.7870620757773774,2.8056539614459544
京都市中京区,26104,110488.0,2453.0,2.2201506045905437,1.6200406434581125
京都市東山区,26105,36602.0,1008.0,2.753947871701,1.6359060402684564
京都市下京区,26106,82784.0,2300.0,2.778314650173946,1.5765510108845082
京都市南区,26107,101970.0,5095.0,4.996567617926841,4.623065705258041
京都市右京区,26108,202047.0,4618.0,2.2856068142560892,2.3307036951262177
京都市伏見区,26109,277858.0,7916.0,2.848937226928862,2.408434095429185
京都市山科区,26110,135101.0,2085.0,1.543289835012324,1.2628174501084202
京都市西京区,26111,149837.0,2518.0,1.6804928021783672,1.7859244054545216
福知山市,26201,77306.0,979.0,1.2663958813028742,0.9039321046552504
舞鶴市,26202,80336.0,836.0,1.0406293567018523,1.0544835286289458
綾部市,26203,31846.0,431.0,1.35338818061923,0.8483089630539122
宇治市,26204,179630.0,2533.0,1.4101208038746311,1.0331788048035695
宮津市,26205,16758.0,126.0,0.7518796992481203,0.7419290154401444
亀岡市,26206,86174.0,836.0,0.970130201684963,0.7759824240522083
城陽市,26207,74607.0,633.0,0.8484458562869436,0.6659420018241563
向日市,26208,56859.0,470.0,0.826606166130252,0.7822853777057871
長岡京市,26209,80608.0,627.0,0.7778384279475983,0.5798807674966184
八幡市,26210,70433.0,1572.0,2.23190833842091,0.7692618588923168
京田辺市,26211,73753.0,915.0,1.2406274998983091,0.6729494919746724
京丹後市,26212,50860.0,414.0,0.81399921352733,0.5420237812934042
南丹市,26213,31629.0,325.0,1.0275380189066996,0.7099449082751178
木津川市,26214,77907.0,561.0,0.7200893372867649,0.5604850847894955
大山崎町,26303,15953.0,111.0,0.6957938945652855,0.5819720917928708
久御山町,26322,15250.0,513.0,3.363934426229508,1.903983913535252
井手町,26343,7406.0,206.0,2.7815284904131787,0.8405351012193678
宇治田原町,26344,8911.0,358.0,4.017506452698911,0.9267840593141796
笠置町,26364,1144.0,3.0,0.2622377622377622,0.1230012300123001
和束町,26365,3478.0,16.0,0.460034502587694,0.1561802766622043
精華町,26366,36198.0,316.0,0.8729764075363279,0.5304518664047151
南山城村,26367,2391.0,20.0,0.8364700961940611,0.2599090318388564
京丹波町,26407,12907.0,150.0,1.1621600681800577,0.7182812102720569
伊根町,26463,1928.0,8.0,0.4149377593360996,0.2489626556016597
与謝野町,26465,20092.0,97.0,0.4827792156082022,0.7035047326682016
大阪府,27000,8837685.0,208681.0,2.361263158847594,1.857861796261694
大阪市,27100,2752412.0,121586.0,4.417434599180646,3.627152373041225
大阪市都島区,27102,107904.0,2924.0,2.7098161328588373,1.937992049263388
大阪市福島区,27103,79328.0,1438.0,1.812726906010488,1.2899390696983208
大阪市此花区,27104,65251.0,1759.0,2.6957441265267965,1.8926626912107856
大阪市西区,27106,105862.0,3979.0,3.758666943756966,2.733029930891666
大阪市港区,27107,80948.0,2524.0,3.1180510945298217,2.400320199653902
大阪市大正区,27108,62083.0,1391.0,2.240548942544658,1.570996978851964
大阪市天王寺区,27109,82148.0,4239.0,5.160198665822661,4.055893944822644
大阪市浪速区,27111,75504.0,8858.0,11.731828777283322,6.481496477447567
大阪市西淀川区,27113,95864.0,3594.0,3.74906116999082,2.69629963898917
大阪市東淀川区,27114,177120.0,6233.0,3.519083107497742,2.647450236430048
大阪市東成区,27115,84906.0,6123.0,7.211504487315384,7.392404432202017
大阪市生野区,27116,127309.0,23657.0,18.582346888279694,20.34191733391041
大阪市旭区,27117,89670.0,2043.0,2.278353964536634,1.7143475204153371
大阪市城東区,27118,169043.0,4699.0,2.7797660950172443,2.337908244488398
大阪市阿倍野区,27119,110995.0,2838.0,2.5568719311680708,1.5684062059238362
大阪市住吉区,27120,153056.0,3380.0,2.208342044741794,1.90715552927262
大阪市東住吉区,27121,127849.0,3015.0,2.3582507489303786,1.945319910651449
大阪市西成区,27122,106111.0,7324.0,6.902206180320608,4.433804479716656
大阪市淀川区,27123,183444.0,6484.0,3.5345936634613286,2.417508339241507
大阪市鶴見区,27124,112691.0,1879.0,1.6673913622205854,1.328452447338598
大阪市住之江区,27125,120072.0,3669.0,3.055666600039976,1.99198176244006
大阪市平野区,27126,192152.0,7354.0,3.827178483700404,3.163420914477138
大阪市北区,27127,139376.0,4888.0,3.5070600390311104,2.7556344662656715
大阪市中央区,27128,103726.0,7294.0,7.031988122553651,5.415125751394767
堺市,27140,826161.0,12486.0,1.5113276952071086,1.1291429820206516
堺市堺区,27141,148682.0,4177.0,2.8093515018630364,2.060531906311345
堺市中区,27142,121236.0,1213.0,1.0005278960044872,0.6824142732247515
堺市東区,27143,85043.0,728.0,0.8560375339534119,0.5055943073826132
堺市西区,27144,135375.0,1567.0,1.1575253924284394,0.8426756073101735
堺市南区,27145,138464.0,2460.0,1.776635082042986,1.4834053715297295
堺市北区,27146,159757.0,1789.0,1.119825735335541,0.914659461807219
堺市美原区,27147,37604.0,552.0,1.4679289437293903,0.7968431771894093
岸和田市,27202,190658.0,2413.0,1.265616968603468,0.7252778140277262
豊中市,27203,401558.0,5287.0,1.31662175825161,0.8758389175555619
池田市,27204,104993.0,1882.0,1.792500452411113,0.8999414750213472
吹田市,27205,385567.0,4718.0,1.2236524391350918,0.9561605180467568
泉大津市,27206,74412.0,1181.0,1.5871096059775305,1.28952390777325
高槻市,27207,352698.0,3022.0,0.8568236848521964,0.7415512132057679
貝塚市,27208,84443.0,865.0,1.0243596272041495,0.5468465184104995
守口市,27209,143096.0,2223.0,1.5535025437468553,1.217475476662781
枚方市,27210,397289.0,3090.0,0.7777713452927214,0.7765124590051424
茨木市,27211,287730.0,3216.0,1.1177145240329476,0.7725000181935944
八尾市,27212,264642.0,7104.0,2.6843811639875756,1.9767184852280264
泉佐野市,27213,100131.0,1735.0,1.7327301235381651,0.6835249650301088
富田林市,27214,108699.0,1311.0,1.2060828526481384,0.7233893088914163
寝屋川市,27215,229733.0,2626.0,1.1430660810593167,0.9202196436667732
河内長野市,27216,101692.0,617.0,0.6067340597097116,0.3395857409547515
松原市,27217,117641.0,1482.0,1.2597648778912114,0.922997897170008
大東市,27218,119367.0,2528.0,2.1178382635066644,1.7767810936691393
和泉市,27219,184495.0,2263.0,1.226591506544893,0.8449196704651113
箕面市,27220,136868.0,2373.0,1.733787298711167,1.1948111936564147
柏原市,27221,68775.0,1280.0,1.8611414031261355,1.2170168376285555
羽曳野市,27222,108736.0,950.0,0.8736756915832844,0.5965279017003594
門真市,27223,119764.0,2833.0,2.365485454727631,1.977249351406948
摂津市,27224,87456.0,1382.0,1.5802231979509695,1.026039178213091
高石市,27225,55635.0,465.0,0.8358047991372337,0.7486738736319076
藤井寺市,27226,63688.0,685.0,1.0755558346941338,0.722436333408902
東大阪市,27227,493940.0,13235.0,2.6794752399076813,2.592570059250333
泉南市,27228,60102.0,589.0,0.9800006655352568,0.7095942735586852
四條畷市,27229,55177.0,481.0,0.8717400366094568,0.6706744969941273
交野市,27230,75033.0,499.0,0.6650407154185491,0.5007337229359216
大阪狭山市,27231,58435.0,376.0,0.6434499871652263,0.448245659230254
阪南市,27232,51254.0,342.0,0.6672649939516916,0.4095611340606574
島本町,27301,30927.0,224.0,0.7242862223946713,0.5218593398997754
豊能町,27321,18279.0,93.0,0.5087805678647629,0.3365319023147937
能勢町,27322,9079.0,95.0,1.0463707456768367,0.4291845493562232
忠岡町,27341,16567.0,437.0,2.637773887849339,2.5125351259022537
熊取町,27361,43763.0,245.0,0.5598336494298837,0.3195100845370431
田尻町,27362,8434.0,104.0,1.233104102442495,0.927643784786642
岬町,27366,14741.0,91.0,0.6173258259276847,0.4456124314442413
太子町,27381,13009.0,111.0,0.8532554385425474,0.4992967651195499
河南町,27382,15697.0,141.0,0.8982608141683125,0.346244131455399
千早赤阪村,27383,4909.0,15.0,0.3055612140965573,0.2660016625103907
兵庫県,28000,5465002.0,87280.0,1.5970716936608624,1.4144258914381602
神戸市,28100,1525152.0,33009.0,2.164308868886511,2.20418339593317
神戸市東灘区,28101,213562.0,4183.0,1.958681787958532,1.8625717653321168
神戸市灘区,28102,136747.0,3139.0,2.2954799739665224,2.354422222388742
神戸市兵庫区,28105,109144.0,3763.0,3.4477387671333286,2.8207637760378197
神戸市長田区,28106,94791.0,4917.0,5.187201316580689,6.0684483980162165
神戸市須磨区,28107,158719.0,2792.0,1.75908366358155,2.083296014330497
神戸市垂水区,28108,215302.0,1972.0,0.9159227503692488,0.942784162314948
神戸市北区,28109,210492.0,1816.0,0.8627406267221557,0.772805022130526
神戸市中央区,28110,147518.0,8156.0,5.528816822353883,6.689452738680149
神戸市西区,28111,238877.0,2271.0,0.9506984766218598,0.7938290720342722
姫路市,28201,530495.0,10045.0,1.8935145477337203,1.6948552035355324
尼崎市,28202,459593.0,8420.0,1.832055753677711,1.871082627361443
明石市,28203,303601.0,3356.0,1.1053982035632297,0.9424008193594284
西宮市,28204,485587.0,6104.0,1.2570352995446747,1.1012348748549643
洲本市,28205,41236.0,284.0,0.6887185954020759,0.3576416811275236
芦屋市,28206,93922.0,1441.0,1.5342518259832627,1.3857011089898967
伊丹市,28207,198138.0,2802.0,1.4141658843836111,1.4709856368577503
相生市,28208,28355.0,400.0,1.4106859460412626,1.0366519032030297
豊岡市,28209,77489.0,633.0,0.8168901392455703,0.6005234134031218
加古川市,28210,260878.0,2520.0,0.9659687670098668,0.7953187456216262
赤穂市,28212,45892.0,352.0,0.7670182166826461,0.5245135878708707
西脇市,28213,38673.0,662.0,1.7117885863522353,0.8924816597355265
宝塚市,28214,226432.0,2535.0,1.119541407574901,1.045192733717324
三木市,28215,75294.0,1650.0,2.1914096740776157,0.9085410263057192
高砂市,28216,87722.0,1080.0,1.2311620802079295,0.9456768298527172
川西市,28217,152321.0,1182.0,0.775992804669087,0.6271456243647033
小野市,28218,47562.0,828.0,1.7408855809259494,0.9722222222222222
三田市,28219,109238.0,776.0,0.71037551035354,0.6689080339006794
加西市,28220,42700.0,1269.0,2.971896955503513,1.5335569770591544
丹波篠山市,28221,39611.0,762.0,1.9237080608921764,1.095624436585535
養父市,28222,22129.0,106.0,0.4790094446201817,0.3622504811139202
丹波市,28223,61471.0,928.0,1.5096549592490769,0.8781380521569727
南あわじ市,28224,44137.0,355.0,0.8043138409950835,0.3270859252719027
朝来市,28225,28989.0,323.0,1.1142157370036911,0.5424513926982386
淡路市,28226,41967.0,302.0,0.7196130292849143,0.4089627413418282
宍粟市,28227,34819.0,236.0,0.6777908613113529,0.5422834530265279
加東市,28228,40645.0,1726.0,4.246524787796777,0.9083895373435206
たつの市,28229,74316.0,499.0,0.6714570213682114,0.5501875357063017
猪名川町,28301,29680.0,189.0,0.6367924528301887,0.5041116607328523
多可町,28365,19261.0,283.0,1.4692902756866206,0.575657894736842
稲美町,28381,30268.0,405.0,1.3380467820800843,0.5285889254173918
播磨町,28382,33604.0,466.0,1.3867396738483515,0.9372268932887322
市川町,28442,11231.0,129.0,1.1486065354821475,0.5343166767007826
福崎町,28443,19377.0,445.0,2.2965371316509264,2.0020171457387796
神河町,28446,10616.0,62.0,0.5840241145440844,0.1383350964276995
太子町,28464,33477.0,231.0,0.6900259879917555,0.412704109097434
上郡町,28481,13879.0,119.0,0.8574104762590965,0.6491945179129598
佐用町,28501,15863.0,143.0,0.9014688268297296,0.4931222424085129
香美町,28585,16064.0,99.0,0.6162848605577689,0.4214053614947197
新温泉町,28586,13318.0,124.0,0.9310707313410422,0.3999000249937516
奈良県,29000,1324473.0,11505.0,0.8686473789952683,0.6607278500893821
奈良市,29201,354630.0,3047.0,0.859205368976116,0.6533166389791347
大和高田市,29202,61744.0,532.0,0.8616221819124125,0.6632481629194606
大和郡山市,29203,83285.0,666.0,0.7996638050069039,0.6312975298518361
天理市,29204,63889.0,740.0,1.158258855201991,1.0552487785134002
橿原市,29205,120922.0,904.0,0.7475893551214833,0.6822976792325146
桜井市,29206,54857.0,597.0,1.0882840840731356,0.8296478568815882
五條市,29207,27927.0,280.0,1.0026139578185984,0.4236796285548462
御所市,29208,24096.0,266.0,1.103917662682603,0.6339353518011028
生駒市,29209,116675.0,1213.0,1.0396400257124492,0.8051611592288741
香芝市,29210,78113.0,508.0,0.650339892207443,0.6074946495274303
葛城市,29211,36832.0,349.0,0.94754561251086,0.6163027412922837
宇陀市,29212,28121.0,238.0,0.8463425909462678,0.3652087533233996
山添村,29322,3226.0,34.0,1.0539367637941723,0.2191380569758948
平群町,29342,18009.0,99.0,0.5497251374312844,0.3852587823794799
三郷町,29343,23219.0,148.0,0.637409018476248,0.674061433447099
斑鳩町,29344,27587.0,181.0,0.6561061369485627,0.4723444147977212
安堵町,29345,7225.0,203.0,2.809688581314879,0.9585067473830244
川西町,29361,8167.0,157.0,1.922370515489164,1.2712354096845024
三宅町,29362,6439.0,83.0,1.289020034166796,0.510752688172043
田原本町,29363,31177.0,208.0,0.667158482214453,0.5261355499517449
曽爾村,29385,1295.0,15.0,1.1583011583011582,1.372031662269129
御杖村,29386,1479.0,9.0,0.6085192697768762,0.142721217887726
高取町,29401,6729.0,9.0,0.1337494427106553,0.0914196160376126
明日香村,29402,5179.0,15.0,0.2896312029349295,0.2049180327868852
上牧町,29424,21714.0,137.0,0.6309293543336096,0.4214430209035738
王寺町,29425,24043.0,195.0,0.8110468743501227,1.1631052204490129
広陵町,29426,33810.0,178.0,0.5264714581484767,0.4354399758088902
河合町,29427,17018.0,111.0,0.6522505582324598,0.3507635853434785
吉野町,29441,6229.0,65.0,1.0435061807673784,0.5322841934737329
大淀町,29442,16728.0,207.0,1.2374461979913918,0.8969545264914477
下市町,29443,5037.0,37.0,0.7345642247369466,0.3561253561253561
黒滝村,29444,623.0,6.0,0.9630818619582664,0.4761904761904762
天川村,29446,1176.0,1.0,0.0850340136054421,0.0636132315521628
野迫川村,29447,357.0,6.0,1.680672268907563,0.1908396946564885
十津川村,29449,3061.0,18.0,0.5880431231623653,0.4382761139517896
下北山村,29450,753.0,7.0,0.9296148738379816,0.6737247353224254
上北山村,29451,444.0,1.0,0.2252252252252252,0.1464128843338213
川上村,29452,1156.0,13.0,1.124567474048443,0.3043213633597078
東吉野村,29453,1502.0,22.0,1.4647137150466043,0.1866542230517965
和歌山県,30000,922584.0,6029.0,0.6534906306634409,0.4826391591282362
和歌山市,30201,356729.0,3045.0,0.8535891390943826,0.7120022464386387
海南市,30202,48369.0,256.0,0.5292646116314168,0.3139660113538872
橋本市,30203,60818.0,313.0,0.5146502680127594,0.2878196531095071
有田市,30204,26538.0,137.0,0.5162408621599216,0.5393566945606695
御坊市,30205,23481.0,163.0,0.6941782717942167,0.5400022978821186
田辺市,30206,69870.0,252.0,0.360669815371404,0.3248271590894728
新宮市,30207,27171.0,163.0,0.5999043097420044,0.4857451266747095
紀の川市,30208,58816.0,397.0,0.6749863982589772,0.3326245443499392
岩出市,30209,53967.0,383.0,0.7096929605129061,0.3876555349646382
紀美野町,30304,8256.0,35.0,0.4239341085271317,0.1828505437397748
かつらぎ町,30341,15967.0,77.0,0.4822446295484436,0.3839824465167306
九度山町,30343,3856.0,4.0,0.1037344398340249,0.1007455168245013
高野町,30344,2970.0,29.0,0.9764309764309764,0.2515723270440251
湯浅町,30361,11122.0,37.0,0.3326739795000899,0.3860711582134746
広川町,30362,6781.0,44.0,0.6488718478100575,0.1944516463572725
有田川町,30366,25258.0,76.0,0.300894766014728,0.2135336131359988
美浜町,30381,6867.0,29.0,0.4223095966215232,0.2847591927695926
日高町,30382,7673.0,17.0,0.2215561058256223,0.1076426264800861
由良町,30383,5364.0,37.0,0.6897837434750187,0.4917025199754148
印南町,30390,7720.0,32.0,0.4145077720207253,0.1394376016732512
みなべ町,30391,11818.0,77.0,0.6515484853613133,0.3563474387527839
日高川町,30392,9219.0,33.0,0.3579563944028636,0.4567513559805881
白浜町,30401,20262.0,145.0,0.7156253084591847,0.3524850193866761
上富田町,30404,15236.0,38.0,0.2494092937778944,0.2363746876477342
すさみ町,30406,3685.0,22.0,0.5970149253731344,0.40169133192389
那智勝浦町,30421,14137.0,107.0,0.7568791115512485,0.544496487119438
太地町,30422,2791.0,10.0,0.3582945180938731,0.2769230769230769
古座川町,30424,2480.0,12.0,0.4838709677419355,0.4834031582339671
北山村,30427,404.0,,,
串本町,30428,14959.0,59.0,0.3944113911357711,0.2575483588141816
鳥取県,31000,553407.0,4310.0,0.7788119774415575,0.6108716812731136
鳥取市,31201,188465.0,1306.0,0.6929668638739289,0.6143358538154157
米子市,31202,147317.0,1170.0,0.7942056924862712,0.6521841762718266
倉吉市,31203,46485.0,303.0,0.6518231687641174,0.5382492113564669
境港市,31204,32740.0,482.0,1.4722052535125227,0.9614566493661192
岩美町,31302,10799.0,76.0,0.7037688674877304,0.3316615434395729
若桜町,31325,2864.0,30.0,1.047486033519553,1.1877097856958432
智頭町,31328,6427.0,68.0,1.0580364088999534,0.6348795024617776
八頭町,31329,15937.0,69.0,0.4329547593649996,0.4232919086123622
三朝町,31364,6060.0,61.0,1.0066006600660065,0.4561653599429793
湯梨浜町,31370,16055.0,91.0,0.5668016194331984,0.5343825239297668
琴浦町,31371,16365.0,199.0,1.216009776963031,0.5342399222923749
北栄町,31372,14228.0,104.0,0.7309530503233062,0.4533091568449682
日吉津村,31384,3501.0,32.0,0.9140245644101684,0.8984725965858041
大山町,31386,15370.0,119.0,0.7742355237475602,0.3830541421302384
南部町,31389,10323.0,92.0,0.8912137944396008,0.5634535367545076
伯耆町,31390,10696.0,47.0,0.4394166043380703,0.6023578005335168
日南町,31401,4196.0,28.0,0.667302192564347,0.6227106227106227
日野町,31402,2907.0,23.0,0.7911936704506364,0.507343124165554
江府町,31403,2672.0,10.0,0.374251497005988,0.3847292098253921
島根県,32000,671126.0,8230.0,1.2262972973778397,0.6661583474700898
松江市,32201,203616.0,1336.0,0.6561370422756561,0.5369148246146876
浜田市,32202,54592.0,651.0,1.1924824150058615,1.0289566217814723
出雲市,32203,172775.0,4158.0,2.406598176819563,0.7649726000723247
益田市,32204,45003.0,347.0,0.7710597071306358,0.5558332500249925
大田市,32205,32846.0,338.0,1.0290446325275528,0.681650700073692
安来市,32206,37062.0,262.0,0.7069235335383952,0.3226885935557892
江津市,32207,22959.0,282.0,1.2282764928786096,0.9612016966961124
雲南市,32209,36007.0,212.0,0.5887744049768101,0.5367750554667557
奥出雲町,32343,11849.0,89.0,0.7511182378259769,0.6779192030990592
飯南町,32386,4577.0,42.0,0.917631636443085,0.4336826888326707
川本町,32441,3248.0,19.0,0.5849753694581281,0.5641025641025641
美郷町,32448,4355.0,18.0,0.4133180252583237,0.4672023920762474
邑南町,32449,10163.0,84.0,0.8265276001180754,0.5769713186721297
津和野町,32501,6875.0,52.0,0.7563636363636363,0.5221312448083542
吉賀町,32505,6077.0,221.0,3.636662827052822,0.7929515418502203
海士町,32525,2267.0,12.0,0.529333921482135,0.3791069924178601
西ノ島町,32526,2788.0,31.0,1.1119081779053086,0.1913265306122449
知夫村,32527,634.0,3.0,0.473186119873817,0.30441400304414
隠岐の島町,32528,13433.0,73.0,0.5434378024268592,0.3479157270794407
岡山県,33000,1888432.0,25116.0,1.3299922898997687,0.949788102048244
岡山市,33100,724691.0,11844.0,1.634351744398647,1.2469277774019707
岡山市北区,33101,314523.0,6307.0,2.005258756911259,1.8563853511075872
岡山市中区,33102,149232.0,2072.0,1.3884421571780852,0.8478806499012213
岡山市東区,33103,93108.0,1420.0,1.5251106242213344,0.5941329372447085
岡山市南区,33104,167828.0,2045.0,1.21850942631742,0.8627783011555386
倉敷市,33202,474592.0,4361.0,0.9188945452093586,0.9293121323707236
津山市,33203,99937.0,832.0,0.8325244904289703,0.6545679289807844
玉野市,33204,56531.0,615.0,1.0878986750632396,0.7400755558308045
笠岡市,33205,46088.0,490.0,1.06318347509113,0.396496081143384
井原市,33207,38384.0,512.0,1.3338891204668613,0.9766203018644568
総社市,33208,69030.0,1593.0,2.307692307692308,1.0709808008942463
高梁市,33209,29072.0,900.0,3.095762245459549,1.7532820410147871
新見市,33210,28079.0,271.0,0.9651340859717226,0.6643046944198405
備前市,33211,32320.0,548.0,1.6955445544554455,0.7611194799016887
瀬戸内市,33212,36048.0,420.0,1.1651131824234355,0.6393321356863574
赤磐市,33213,42661.0,483.0,1.1321816178711237,0.4947305444337061
真庭市,33214,42725.0,291.0,0.6811000585137508,0.3431092231026877
美作市,33215,25939.0,380.0,1.4649755194880296,0.5377401796839136
浅口市,33216,32772.0,225.0,0.6865616990113512,0.2907459710915434
和気町,33346,13623.0,248.0,1.8204507083608603,0.6639760447858352
早島町,33423,12368.0,67.0,0.5417205692108668,0.1719338464057639
里庄町,33445,10950.0,155.0,1.4155251141552512,0.5679736167094174
矢掛町,33461,13414.0,368.0,2.7434024153869094,1.2059369202226344
新庄村,33586,813.0,11.0,1.3530135301353017,0.4179728317659352
鏡野町,33606,12062.0,84.0,0.6964019233957884,0.4050073637702504
勝央町,33622,10888.0,46.0,0.4224834680382072,0.3841000446627959
奈義町,33623,5578.0,26.0,0.4661168877733955,0.1643385373870172
西粟倉村,33643,1398.0,6.0,0.4291845493562232,0.7236842105263158
久米南町,33663,4530.0,37.0,0.8167770419426049,0.2265861027190332
美咲町,33666,13053.0,75.0,0.5745805561939784,0.5370157268891446
吉備中央町,33681,10886.0,228.0,2.0944332169759323,0.5601166270237091
広島県,34000,2799702.0,47733.0,1.704931453418971,1.114462990474526
広島市,34100,1200754.0,17500.0,1.4574175892814016,1.1369493194575424
広島市中区,34101,142699.0,3925.0,2.75054485315244,2.405695804785334
広島市東区,34102,119353.0,1740.0,1.457860296766734,1.176801848431897
広島市南区,34103,145805.0,1934.0,1.3264291348033332,1.0999348722772992
広島市西区,34104,190232.0,3482.0,1.8303965684006895,1.5765970532395646
広島市安佐南区,34105,247020.0,1999.0,0.809246214881386,0.6195102959359611
広島市安佐北区,34106,138979.0,1865.0,1.3419293562336756,0.850079862062513
広島市安芸区,34107,77103.0,1465.0,1.9000557695550109,1.1625988399395857
広島市佐伯区,34108,139563.0,1090.0,0.7810092932940679,0.5041395623891188
呉市,34202,214592.0,3022.0,1.4082538025648672,0.9355219128818658
竹原市,34203,23993.0,228.0,0.9502771641728835,0.3491132523390587
三原市,34204,90573.0,2130.0,2.3516942135073364,0.9571282173735686
尾道市,34205,131170.0,2718.0,2.072120149424411,1.1012245010399304
福山市,34207,460930.0,8231.0,1.7857375306445666,1.0876609653695513
府中市,34208,37655.0,562.0,1.4924976762714115,0.76122453774405
三次市,34209,50681.0,628.0,1.2391231427951304,0.6960515855489797
庄原市,34210,33633.0,400.0,1.1893081200011892,0.6336348275519332
大竹市,34211,26319.0,320.0,1.2158516660967362,0.8392287418504648
東広島市,34212,196608.0,6626.0,3.3701578776041665,2.103768375101901
廿日市市,34213,114173.0,1244.0,1.0895745929422893,0.56647784071976
安芸高田市,34214,26448.0,696.0,2.631578947368421,1.4895036046622416
江田島市,34215,21930.0,584.0,2.6630186958504334,0.8138803595871406
府中町,34302,51155.0,615.0,1.202228521161177,1.0725189326355022
海田町,34304,29636.0,831.0,2.804022135240923,2.7146619841966637
熊野町,34307,22834.0,200.0,0.8758868354208635,0.5095177923613092
坂町,34309,12582.0,182.0,1.4465108885709743,0.5127431759915548
安芸太田町,34368,5740.0,42.0,0.7317073170731708,0.2894555478980014
北広島町,34369,17763.0,485.0,2.730394640544953,1.0616455506034357
大崎上島町,34431,7158.0,146.0,2.039675887119307,1.0890151515151516
世羅町,34462,15125.0,255.0,1.6859504132231404,1.0484927916120577
神石高原町,34545,8250.0,88.0,1.0666666666666669,0.4444444444444444
山口県,35000,1342059.0,14378.0,1.0713388904660677,0.8469426143324297
下関市,35201,255051.0,3872.0,1.5181277469996195,1.3290763026478305
宇部市,35202,162570.0,1682.0,1.0346312357753584,0.9938309969385172
山口市,35203,193966.0,1547.0,0.7975624594001011,0.4973859267245763
萩市,35204,44626.0,380.0,0.8515215345314391,0.5432861369006642
防府市,35206,113979.0,1175.0,1.0308916554803955,0.6114345987942817
下松市,35207,55887.0,561.0,1.0038112620108433,0.603504689885843
岩国市,35208,129125.0,1769.0,1.3699903194578895,1.0204578157475823
光市,35210,49798.0,436.0,0.8755371701674767,0.5754282695645612
長門市,35211,32519.0,457.0,1.405332267289892,1.069128269316019
柳井市,35212,30799.0,164.0,0.5324848209357447,0.334005182839044
美祢市,35213,23247.0,195.0,0.8388179119886436,0.7195249738037024
周南市,35215,137540.0,1162.0,0.8448451359604479,0.7525738024042224
山陽小野田市,35216,60326.0,627.0,1.039352849517621,0.8938807126258713
周防大島町,35305,14798.0,99.0,0.6690093255845384,0.3510794382728988
和木町,35321,6034.0,77.0,1.2761020881670533,1.4111006585136407
上関町,35341,2342.0,4.0,0.1707941929974381,0.1500600240096038
田布施町,35343,14483.0,59.0,0.4073741628115722,0.2314525209558363
平生町,35344,11914.0,86.0,0.7218398522746349,0.622637313764732
阿武町,35502,3055.0,26.0,0.851063829787234,0.6946299759551162
徳島県,36000,719559.0,5033.0,0.6994561946970297,0.5189111014639252
徳島市,36201,252391.0,1506.0,0.5966932259866635,0.4331917081210215
鳴門市,36202,54622.0,309.0,0.5657061257368825,0.5543543641181539
小松島市,36203,36149.0,196.0,0.5422003374920468,0.4062638499039739
阿南市,36204,69470.0,292.0,0.4203253202821362,0.3812629004903829
吉野川市,36205,38772.0,306.0,0.7892293407613741,0.7110404361653794
阿波市,36206,34713.0,390.0,1.1234984011753522,0.7567457385277855
美馬市,36207,28055.0,403.0,1.4364640883977902,0.8711981283093214
三好市,36208,23605.0,187.0,0.7922050413048084,0.5475610163266669
勝浦町,36301,4837.0,31.0,0.6408931155675005,0.1734605377276669
上勝町,36302,1380.0,5.0,0.3623188405797101,0.3925967470555244
佐那河内村,36321,2058.0,5.0,0.2429543245869776,0.5795981452859351
